Hour,Flow (Veh/Hour),# Lane Points,% Observed
2014-09-26 17:00:00,6352,48,100
2014-09-26 18:00:00,5496,48,75
2014-09-26 19:00:00,4297,48,100
2014-09-26 20:00:00,3439,48,100
2014-09-26 21:00:00,3044,48,100
2014-09-26 22:00:00,2448,48,100
2014-09-26 23:00:00,1696,48,83
2014-09-29 00:00:00,1154,48,100
2014-09-29 01:00:00,509,48,100
2014-09-29 02:00:00,372,48,92
2014-09-29 03:00:00,376,48,100
2014-09-29 04:00:00,746,48,92
2014-09-29 05:00:00,1618,48,100
2014-09-29 06:00:00,3114,48,100
2014-09-29 07:00:00,4227,48,100
2014-09-29 08:00:00,4058,48,100
2014-09-29 09:00:00,3514,48,100
2014-09-29 10:00:00,3675,48,100
2014-09-29 11:00:00,3940,48,100
2014-09-29 12:00:00,4004,48,100
2014-09-29 13:00:00,4433,48,83
2014-09-29 14:00:00,5531,48,100
2014-09-29 15:00:00,6348,48,100
2014-09-29 16:00:00,6482,48,83
2014-09-29 17:00:00,6299,48,83
2014-09-29 18:00:00,4805,48,92
2014-09-29 19:00:00,3562,48,92
2014-09-29 20:00:00,2569,48,100
2014-09-29 21:00:00,2223,48,83
2014-09-29 22:00:00,1630,48,92
2014-09-29 23:00:00,1098,48,100
2014-09-30 00:00:00,673,48,100
2014-09-30 01:00:00,381,48,100
2014-09-30 02:00:00,278,48,100
2014-09-30 03:00:00,353,48,100
2014-09-30 04:00:00,652,48,100
2014-09-30 05:00:00,1595,48,100
2014-09-30 06:00:00,3097,48,100
2014-09-30 07:00:00,4212,48,83
2014-09-30 08:00:00,4262,48,100
2014-09-30 09:00:00,3836,48,100
2014-09-30 10:00:00,3637,48,100
2014-09-30 11:00:00,3891,48,100
2014-09-30 12:00:00,4175,48,100
2014-09-30 13:00:00,4716,48,100
2014-09-30 14:00:00,5641,48,100
2014-09-30 15:00:00,6204,48,100
2014-09-30 16:00:00,6628,48,100
2014-09-30 17:00:00,6366,48,100
2014-09-30 18:00:00,5187,48,100
2014-09-30 19:00:00,3848,48,100
2014-09-30 20:00:00,2904,48,100
2014-09-30 21:00:00,2465,48,100
2014-09-30 22:00:00,1803,48,100
2014-09-30 23:00:00,1144,48,100
2014-10-01 00:00:00,669,48,100
2014-10-01 01:00:00,386,48,83
2014-10-01 02:00:00,300,48,75
2014-10-01 03:00:00,418,48,92
2014-10-01 04:00:00,652,48,83
2014-10-01 05:00:00,1618,48,100
2014-10-01 06:00:00,3046,48,83
2014-10-01 07:00:00,4312,48,100
2014-10-01 08:00:00,4285,48,92
2014-10-01 09:00:00,3749,48,100
2014-10-01 10:00:00,3625,48,75
2014-10-01 11:00:00,3974,48,92
2014-10-01 12:00:00,4361,48,83
2014-10-01 13:00:00,4758,48,92
2014-10-01 14:00:00,5406,48,92
2014-10-01 15:00:00,6276,48,100
2014-10-01 16:00:00,6604,48,100
2014-10-01 17:00:00,6400,48,100
2014-10-01 18:00:00,5280,48,100
2014-10-01 19:00:00,3945,48,100
2014-10-01 20:00:00,3107,48,100
2014-10-01 21:00:00,2604,48,100
2014-10-01 22:00:00,1876,48,100
2014-10-01 23:00:00,1252,48,100
2014-10-02 00:00:00,721,48,100
2014-10-02 01:00:00,418,48,100
2014-10-02 02:00:00,351,48,83
2014-10-02 03:00:00,409,48,100
2014-10-02 04:00:00,655,48,100
2014-10-02 05:00:00,1650,48,100
2014-10-02 06:00:00,3057,48,100
2014-10-02 07:00:00,4156,48,100
2014-10-02 08:00:00,4231,48,100
2014-10-02 09:00:00,3768,48,100
2014-10-02 10:00:00,3708,48,100
2014-10-02 11:00:00,4009,48,100
2014-10-02 12:00:00,4304,48,100
2014-10-02 13:00:00,4667,48,83
2014-10-02 14:00:00,5613,48,100
2014-10-02 15:00:00,6090,48,100
2014-10-02 16:00:00,6868,48,100
2014-10-02 17:00:00,6301,48,100
2014-10-02 18:00:00,5225,48,100
2014-10-02 19:00:00,3960,48,92
2014-10-02 20:00:00,3184,48,100
2014-10-02 21:00:00,2672,48,100
2014-10-02 22:00:00,1999,48,100
2014-10-02 23:00:00,1217,48,100
2014-10-03 00:00:00,727,48,92
2014-10-03 01:00:00,465,48,100
2014-10-03 02:00:00,421,48,100
2014-10-03 03:00:00,425,48,100
2014-10-03 04:00:00,728,48,100
2014-10-03 05:00:00,1575,48,100
2014-10-03 06:00:00,3122,48,100
2014-10-03 07:00:00,4303,48,100
2014-10-03 08:00:00,4110,48,100
2014-10-03 09:00:00,3880,48,100
2014-10-03 10:00:00,3923,48,100
2014-10-03 11:00:00,4483,48,100
2014-10-03 12:00:00,4885,48,100
2014-10-03 13:00:00,5440,48,100
2014-10-03 14:00:00,6107,48,100
2014-10-03 15:00:00,6630,48,100
2014-10-03 16:00:00,6641,48,100
2014-10-03 17:00:00,5608,48,83
2014-10-03 18:00:00,5389,48,92
2014-10-03 19:00:00,4123,48,83
2014-10-03 20:00:00,3396,48,100
2014-10-03 21:00:00,3113,48,75
2014-10-03 22:00:00,2605,48,100
2014-10-03 23:00:00,1853,48,92
2014-10-06 00:00:00,672,48,83
2014-10-06 01:00:00,417,48,75
2014-10-06 02:00:00,297,48,100
2014-10-06 03:00:00,366,48,100
2014-10-06 04:00:00,684,48,100
2014-10-06 05:00:00,1668,48,100
2014-10-06 06:00:00,3142,48,100
2014-10-06 07:00:00,4303,48,100
2014-10-06 08:00:00,4167,48,92
2014-10-06 09:00:00,3633,48,100
2014-10-06 10:00:00,3751,48,100
2014-10-06 11:00:00,3888,48,100
2014-10-06 12:00:00,4212,48,92
2014-10-06 13:00:00,4414,48,100
2014-10-06 14:00:00,5439,48,100
2014-10-06 15:00:00,6458,48,100
2014-10-06 16:00:00,6546,48,83
2014-10-06 17:00:00,6262,48,100
2014-10-06 18:00:00,4597,48,100
2014-10-06 19:00:00,3374,48,100
2014-10-06 20:00:00,2677,48,100
2014-10-06 21:00:00,2287,48,100
2014-10-06 22:00:00,1681,48,100
2014-10-06 23:00:00,1064,48,100
2014-10-07 00:00:00,640,48,100
2014-10-07 01:00:00,368,48,100
2014-10-07 02:00:00,281,48,100
2014-10-07 03:00:00,369,48,100
2014-10-07 04:00:00,652,48,100
2014-10-07 05:00:00,1626,48,100
2014-10-07 06:00:00,3033,48,75
2014-10-07 07:00:00,4248,48,100
2014-10-07 08:00:00,4099,48,83
2014-10-07 09:00:00,3786,48,100
2014-10-07 10:00:00,3789,48,92
2014-10-07 11:00:00,3918,48,92
2014-10-07 12:00:00,4271,48,100
2014-10-07 13:00:00,4481,48,100
2014-10-07 14:00:00,5635,48,100
2014-10-07 15:00:00,6586,48,100
2014-10-07 16:00:00,6676,48,100
2014-10-07 17:00:00,6300,48,100
2014-10-07 18:00:00,4975,48,100
2014-10-07 19:00:00,3700,48,83
2014-10-07 20:00:00,2757,48,100
2014-10-07 21:00:00,2431,48,100
2014-10-07 22:00:00,1758,48,100
2014-10-07 23:00:00,1062,48,100
2014-10-08 00:00:00,691,48,92
2014-10-08 01:00:00,402,48,100
2014-10-08 02:00:00,356,48,100
2014-10-08 03:00:00,371,48,100
2014-10-08 04:00:00,679,48,100
2014-10-08 05:00:00,1676,48,100
2014-10-08 06:00:00,2987,48,100
2014-10-08 07:00:00,4372,48,75
2014-10-08 08:00:00,4253,48,100
2014-10-08 09:00:00,3834,48,100
2014-10-08 10:00:00,3757,48,100
2014-10-08 11:00:00,3897,48,100
2014-10-08 12:00:00,4197,48,100
2014-10-08 13:00:00,4687,48,100
2014-10-08 14:00:00,5521,48,100
2014-10-08 15:00:00,6451,48,92
2014-10-08 16:00:00,6586,48,100
2014-10-08 17:00:00,6379,48,100
2014-10-08 18:00:00,5458,48,100
2014-10-08 19:00:00,3917,48,100
2014-10-08 20:00:00,3017,48,100
2014-10-08 21:00:00,2407,48,100
2014-10-08 22:00:00,1741,48,92
2014-10-08 23:00:00,1223,48,100
2014-10-09 00:00:00,633,48,100
2014-10-09 01:00:00,428,48,100
2014-10-09 02:00:00,344,48,100
2014-10-09 03:00:00,406,48,100
2014-10-09 04:00:00,633,48,100
2014-10-09 05:00:00,1655,48,83
2014-10-09 06:00:00,3155,48,100
2014-10-09 07:00:00,4483,48,92
2014-10-09 08:00:00,4287,48,92
2014-10-09 09:00:00,4053,48,100
2014-10-09 10:00:00,3789,48,100
2014-10-09 11:00:00,4106,48,83
2014-10-09 12:00:00,4345,48,92
2014-10-09 13:00:00,4689,48,100
2014-10-09 14:00:00,5674,48,100
2014-10-09 15:00:00,6605,48,92
2014-10-09 16:00:00,6757,48,83
2014-10-09 17:00:00,6500,48,100
2014-10-09 18:00:00,4986,48,92
2014-10-09 19:00:00,3942,48,92
2014-10-09 20:00:00,3068,48,92
2014-10-09 21:00:00,2585,48,100
2014-10-09 22:00:00,1979,48,92
2014-10-09 23:00:00,1286,48,100
2014-10-10 00:00:00,733,48,100
2014-10-10 01:00:00,469,48,100
2014-10-10 02:00:00,363,48,100
2014-10-10 03:00:00,404,48,100
2014-10-10 04:00:00,657,48,100
2014-10-10 05:00:00,1533,48,92
2014-10-10 06:00:00,3190,48,92
2014-10-10 07:00:00,4344,48,100
2014-10-10 08:00:00,4171,48,83
2014-10-10 09:00:00,4198,48,92
2014-10-10 10:00:00,4358,48,100
2014-10-10 11:00:00,4798,48,92
2014-10-10 12:00:00,5044,48,100
2014-10-10 13:00:00,5538,48,100
2014-10-10 14:00:00,6441,48,100
2014-10-10 15:00:00,6905,48,100
2014-10-10 16:00:00,6717,48,83
2014-10-10 17:00:00,6252,48,83
2014-10-10 18:00:00,5543,48,100
2014-10-10 19:00:00,4438,48,100
2014-10-10 20:00:00,3420,48,100
2014-10-10 21:00:00,3109,48,100
2014-10-10 22:00:00,2728,48,100
2014-10-10 23:00:00,1811,48,92
2014-10-14 00:00:00,613,48,100
2014-10-14 01:00:00,344,48,100
2014-10-14 02:00:00,308,48,100
2014-10-14 03:00:00,320,48,100
2014-10-14 04:00:00,645,48,100
2014-10-14 05:00:00,1621,48,100
2014-10-14 06:00:00,3100,48,100
2014-10-14 07:00:00,4083,48,83
2014-10-14 08:00:00,4286,48,100
2014-10-14 09:00:00,3799,48,92
2014-10-14 10:00:00,3610,48,92
2014-10-14 11:00:00,4036,48,100
2014-10-14 12:00:00,4350,48,83
2014-10-14 13:00:00,4572,48,100
2014-10-14 14:00:00,5686,48,92
2014-10-14 15:00:00,6452,48,100
2014-10-14 16:00:00,6695,48,92
2014-10-14 17:00:00,6495,48,100
2014-10-14 18:00:00,5101,48,100
2014-10-14 19:00:00,3623,48,83
2014-10-14 20:00:00,2711,48,92
2014-10-14 21:00:00,2409,48,100
2014-10-14 22:00:00,1670,48,100
2014-10-14 23:00:00,1097,48,100
2014-10-15 00:00:00,644,48,83
2014-10-15 01:00:00,419,48,100
2014-10-15 02:00:00,337,48,100
2014-10-15 03:00:00,408,48,92
2014-10-15 04:00:00,648,48,83
2014-10-15 05:00:00,1629,48,100
2014-10-15 06:00:00,3085,48,100
2014-10-15 07:00:00,4234,48,83
2014-10-15 08:00:00,4227,48,92
2014-10-15 09:00:00,3660,48,100
2014-10-15 10:00:00,3604,48,100
2014-10-15 11:00:00,3984,48,100
2014-10-15 12:00:00,4477,48,100
2014-10-15 13:00:00,4595,48,100
2014-10-15 14:00:00,5426,48,100
2014-10-15 15:00:00,6554,48,100
2014-10-15 16:00:00,6655,48,83
2014-10-15 17:00:00,6409,48,100
2014-10-15 18:00:00,5263,48,92
2014-10-15 19:00:00,3759,48,83
2014-10-15 20:00:00,2956,48,100
2014-10-15 21:00:00,2543,48,100
2014-10-15 22:00:00,1755,48,100
2014-10-15 23:00:00,1185,48,100
2014-10-16 00:00:00,839,48,100
2014-10-16 01:00:00,422,48,100
2014-10-16 02:00:00,363,48,100
2014-10-16 03:00:00,395,48,83
2014-10-16 04:00:00,622,48,92
2014-10-16 05:00:00,1617,48,92
2014-10-16 06:00:00,3113,48,100
2014-10-16 07:00:00,4296,48,100
2014-10-16 08:00:00,4189,48,100
2014-10-16 09:00:00,3885,48,100
2014-10-16 10:00:00,3685,48,67
2014-10-16 11:00:00,4010,48,83
2014-10-16 12:00:00,4368,48,100
2014-10-16 13:00:00,4825,48,100
2014-10-16 14:00:00,5745,48,100
2014-10-16 15:00:00,6536,48,100
2014-10-16 16:00:00,6676,48,100
2014-10-16 17:00:00,6334,48,100
2014-10-16 18:00:00,5272,48,100
2014-10-16 19:00:00,3770,48,100
2014-10-16 20:00:00,2999,48,83
2014-10-16 21:00:00,2604,48,92
2014-10-16 22:00:00,1773,48,100
2014-10-16 23:00:00,1190,48,100
2014-10-17 00:00:00,771,48,100
2014-10-17 01:00:00,435,48,100
2014-10-17 02:00:00,405,48,100
2014-10-17 03:00:00,380,48,100
2014-10-17 04:00:00,710,48,100
2014-10-17 05:00:00,1622,48,100
2014-10-17 06:00:00,3103,48,100
2014-10-17 07:00:00,4415,48,100
2014-10-17 08:00:00,4162,48,83
2014-10-17 09:00:00,3782,48,100
2014-10-17 10:00:00,4028,48,100
2014-10-17 11:00:00,4513,48,100
2014-10-17 12:00:00,5010,48,100
2014-10-17 13:00:00,5237,48,100
2014-10-17 14:00:00,6178,48,92
2014-10-17 15:00:00,6643,48,100
2014-10-17 16:00:00,7133,48,100
2014-10-17 17:00:00,6582,48,83
2014-10-17 18:00:00,5320,48,100
2014-10-17 19:00:00,4068,48,100
2014-10-17 20:00:00,3119,48,92
2014-10-17 21:00:00,2938,48,100
2014-10-17 22:00:00,2438,48,92
2014-10-17 23:00:00,1745,48,100
2014-10-20 00:00:00,673,48,100
2014-10-20 01:00:00,390,48,100
2014-10-20 02:00:00,313,48,100
2014-10-20 03:00:00,347,48,100
2014-10-20 04:00:00,690,48,100
2014-10-20 05:00:00,1651,48,100
2014-10-20 06:00:00,3037,48,83
2014-10-20 07:00:00,4152,48,100
2014-10-20 08:00:00,4149,48,100
2014-10-20 09:00:00,3586,48,100
2014-10-20 10:00:00,3607,48,100
2014-10-20 11:00:00,3987,48,100
2014-10-20 12:00:00,4281,48,100
2014-10-20 13:00:00,4443,48,25
2014-10-20 14:00:00,5467,48,0
2014-10-20 15:00:00,6338,48,0
2014-10-20 16:00:00,6606,48,67
2014-10-20 17:00:00,7170,48,0
2014-10-20 18:00:00,4882,48,92
2014-10-20 19:00:00,3285,48,100
2014-10-20 20:00:00,2673,48,100
2014-10-20 21:00:00,2164,48,100
2014-10-20 22:00:00,1588,48,100
2014-10-20 23:00:00,1016,48,100
2014-10-21 00:00:00,579,48,100
2014-10-21 01:00:00,370,48,100
2014-10-21 02:00:00,279,48,100
2014-10-21 03:00:00,330,48,100
2014-10-21 04:00:00,623,48,100
2014-10-21 05:00:00,1635,48,100
2014-10-21 06:00:00,3010,48,92
2014-10-21 07:00:00,4266,48,100
2014-10-21 08:00:00,4246,48,100
2014-10-21 09:00:00,3742,48,100
2014-10-21 10:00:00,3609,48,100
2014-10-21 11:00:00,3868,48,100
2014-10-21 12:00:00,4132,48,100
2014-10-21 13:00:00,4546,48,100
2014-10-21 14:00:00,5686,48,100
2014-10-21 15:00:00,6658,48,83
2014-10-21 16:00:00,7059,48,100
2014-10-21 17:00:00,6611,48,100
2014-10-21 18:00:00,5329,48,100
2014-10-21 19:00:00,3707,48,100
2014-10-21 20:00:00,2791,48,100
2014-10-21 21:00:00,2414,48,100
2014-10-21 22:00:00,1733,48,100
2014-10-21 23:00:00,1119,48,100
2014-10-22 00:00:00,642,48,100
2014-10-22 01:00:00,364,48,100
2014-10-22 02:00:00,302,48,100
2014-10-22 03:00:00,389,48,100
2014-10-22 04:00:00,636,48,83
2014-10-22 05:00:00,1592,48,100
2014-10-22 06:00:00,3021,48,100
2014-10-22 07:00:00,4292,48,100
2014-10-22 08:00:00,4317,48,92
2014-10-22 09:00:00,3702,48,100
2014-10-22 10:00:00,3516,48,92
2014-10-22 11:00:00,3970,48,100
2014-10-22 12:00:00,4377,48,100
2014-10-22 13:00:00,4609,48,83
2014-10-22 14:00:00,5618,48,100
2014-10-22 15:00:00,6427,48,100
2014-10-22 16:00:00,6502,48,100
2014-10-22 17:00:00,6122,48,100
2014-10-22 18:00:00,5581,48,100
2014-10-22 19:00:00,3840,48,100
2014-10-22 20:00:00,2953,48,100
2014-10-22 21:00:00,2486,48,100
2014-10-22 22:00:00,1824,48,100
2014-10-22 23:00:00,1197,48,100
2014-10-23 00:00:00,694,48,100
2014-10-23 01:00:00,394,48,100
2014-10-23 02:00:00,328,48,100
2014-10-23 03:00:00,363,48,100
2014-10-23 04:00:00,711,48,92
2014-10-23 05:00:00,1643,48,100
2014-10-23 06:00:00,2990,48,100
2014-10-23 07:00:00,4190,48,100
2014-10-23 08:00:00,4266,48,100
2014-10-23 09:00:00,3857,48,100
2014-10-23 10:00:00,3654,48,50
2014-10-23 11:00:00,3944,48,50
2014-10-23 12:00:00,4507,48,92
2014-10-23 13:00:00,4689,48,100
2014-10-23 14:00:00,5676,48,100
2014-10-23 15:00:00,6620,48,100
2014-10-23 16:00:00,6633,48,92
2014-10-23 17:00:00,6261,48,100
2014-10-23 18:00:00,4952,48,100
2014-10-23 19:00:00,3494,48,100
2014-10-23 20:00:00,2931,48,100
2014-10-23 21:00:00,2624,48,100
2014-10-23 22:00:00,1897,48,100
2014-10-23 23:00:00,1237,48,100
2014-10-24 00:00:00,720,48,100
2014-10-24 01:00:00,489,48,100
2014-10-24 02:00:00,361,48,100
2014-10-24 03:00:00,391,48,100
2014-10-24 04:00:00,695,48,100
2014-10-24 05:00:00,1564,48,100
2014-10-24 06:00:00,3122,48,83
2014-10-24 07:00:00,4368,48,100
2014-10-24 08:00:00,4082,48,100
2014-10-24 09:00:00,3958,48,100
2014-10-24 10:00:00,4026,48,58
2014-10-24 11:00:00,4480,48,75
2014-10-24 12:00:00,4992,48,100
2014-10-24 13:00:00,5242,48,100
2014-10-24 14:00:00,6331,48,100
2014-10-24 15:00:00,6810,48,100
2014-10-24 16:00:00,6721,48,100
2014-10-24 17:00:00,6282,48,100
2014-10-24 18:00:00,5258,48,100
2014-10-24 19:00:00,4154,48,100
2014-10-24 20:00:00,3385,48,100
2014-10-24 21:00:00,2869,48,100
2014-10-24 22:00:00,2369,48,100
2014-10-24 23:00:00,1963,48,100
2014-10-27 00:00:00,582,48,100
2014-10-27 01:00:00,424,48,100
2014-10-27 02:00:00,293,48,100
2014-10-27 03:00:00,375,48,100
2014-10-27 04:00:00,682,48,100
2014-10-27 05:00:00,1686,48,100
2014-10-27 06:00:00,3024,48,100
2014-10-27 07:00:00,4277,48,100
2014-10-27 08:00:00,4151,48,100
2014-10-27 09:00:00,3481,48,100
2014-10-27 10:00:00,3579,48,100
2014-10-27 11:00:00,3871,48,100
2014-10-27 12:00:00,4083,48,100
2014-10-27 13:00:00,4481,48,100
2014-10-27 14:00:00,5595,48,100
2014-10-27 15:00:00,6214,48,100
2014-10-27 16:00:00,5836,48,100
2014-10-27 17:00:00,6546,48,100
2014-10-27 18:00:00,4965,48,100
2014-10-27 19:00:00,3308,48,100
2014-10-27 20:00:00,2585,48,100
2014-10-27 21:00:00,2265,48,100
2014-10-27 22:00:00,1498,48,100
2014-10-27 23:00:00,1066,48,92
2014-10-28 00:00:00,615,48,100
2014-10-28 01:00:00,352,48,100
2014-10-28 02:00:00,294,48,100
2014-10-28 03:00:00,345,48,100
2014-10-28 04:00:00,615,48,100
2014-10-28 05:00:00,1644,48,83
2014-10-28 06:00:00,2990,48,100
2014-10-28 07:00:00,4111,48,100
2014-10-28 08:00:00,4198,48,100
2014-10-28 09:00:00,3808,48,92
2014-10-28 10:00:00,3673,48,100
2014-10-28 11:00:00,3865,48,92
2014-10-28 12:00:00,4160,48,100
2014-10-28 13:00:00,4578,48,100
2014-10-28 14:00:00,5663,48,100
2014-10-28 15:00:00,6356,48,100
2014-10-28 16:00:00,6548,48,100
2014-10-28 17:00:00,6502,48,100
2014-10-28 18:00:00,5221,48,100
2014-10-28 19:00:00,3469,48,83
2014-10-28 20:00:00,2709,48,83
2014-10-28 21:00:00,2390,48,100
2014-10-28 22:00:00,1760,48,92
2014-10-28 23:00:00,1117,48,100
2014-10-29 00:00:00,674,48,100
2014-10-29 01:00:00,372,48,100
2014-10-29 02:00:00,295,48,100
2014-10-29 03:00:00,362,48,100
2014-10-29 04:00:00,655,48,100
2014-10-29 05:00:00,1597,48,83
2014-10-29 06:00:00,3056,48,100
2014-10-29 07:00:00,4227,48,100
2014-10-29 08:00:00,4237,48,100
2014-10-29 09:00:00,3725,48,92
2014-10-29 10:00:00,3481,48,100
2014-10-29 11:00:00,3996,48,100
2014-10-29 12:00:00,4260,48,100
2014-10-29 13:00:00,4600,48,100
2014-10-29 14:00:00,5582,48,100
2014-10-29 15:00:00,6454,48,100
2014-10-29 16:00:00,6612,48,100
2014-10-29 17:00:00,6452,48,100
2014-10-29 18:00:00,5136,48,100
2014-10-29 19:00:00,3650,48,100
2014-10-29 20:00:00,3046,48,100
2014-10-29 21:00:00,2496,48,100
2014-10-29 22:00:00,1711,48,100
2014-10-29 23:00:00,1187,48,100
2014-10-30 00:00:00,689,48,92
2014-10-30 01:00:00,407,48,83
2014-10-30 02:00:00,319,48,100
2014-10-30 03:00:00,371,48,100
2014-10-30 04:00:00,662,48,100
2014-10-30 05:00:00,1632,48,100
2014-10-30 06:00:00,3085,48,100
2014-10-30 07:00:00,4136,48,100
2014-10-30 08:00:00,4372,48,100
2014-10-30 09:00:00,3758,48,100
2014-10-30 10:00:00,3612,48,100
2014-10-30 11:00:00,3997,48,100
2014-10-30 12:00:00,4345,48,100
2014-10-30 13:00:00,4735,48,100
2014-10-30 14:00:00,5879,48,100
2014-10-30 15:00:00,6496,48,100
2014-10-30 16:00:00,6783,48,100
2014-10-30 17:00:00,6644,48,100
2014-10-30 18:00:00,5405,48,100
2014-10-30 19:00:00,3835,48,100
2014-10-30 20:00:00,2983,48,100
2014-10-30 21:00:00,2573,48,100
2014-10-30 22:00:00,1896,48,100
2014-10-30 23:00:00,1343,48,100
2014-10-31 00:00:00,795,48,100
2014-10-31 01:00:00,459,48,100
2014-10-31 02:00:00,415,48,100
2014-10-31 03:00:00,399,48,100
2014-10-31 04:00:00,646,48,100
2014-10-31 05:00:00,1690,48,100
2014-10-31 06:00:00,3078,48,100
2014-10-31 07:00:00,4275,48,100
2014-10-31 08:00:00,4132,48,100
2014-10-31 09:00:00,3942,48,100
2014-10-31 10:00:00,4161,48,100
2014-10-31 11:00:00,4491,48,100
2014-10-31 12:00:00,5009,48,100
2014-10-31 13:00:00,5411,48,100
2014-10-31 14:00:00,6343,48,100
2014-10-31 15:00:00,6922,48,100
2014-10-31 16:00:00,6859,48,100
2014-10-31 17:00:00,6383,48,100
2014-10-31 18:00:00,4680,48,100
2014-10-31 19:00:00,3229,48,100
2014-10-31 20:00:00,3230,48,100
2014-10-31 21:00:00,3036,48,100
2014-10-31 22:00:00,2393,48,100
2014-10-31 23:00:00,1679,48,100
2014-11-03 00:00:00,521,48,100
2014-11-03 01:00:00,360,48,100
2014-11-03 02:00:00,288,48,100
2014-11-03 03:00:00,359,48,100
2014-11-03 04:00:00,718,48,100
2014-11-03 05:00:00,1736,48,100
2014-11-03 06:00:00,3344,48,100
2014-11-03 07:00:00,4221,48,100
2014-11-03 08:00:00,4314,48,92
2014-11-03 09:00:00,3738,48,100
2014-11-03 10:00:00,3613,48,100
2014-11-03 11:00:00,4019,48,75
2014-11-03 12:00:00,4363,48,100
2014-11-03 13:00:00,4399,48,100
2014-11-03 14:00:00,5565,48,100
2014-11-03 15:00:00,6482,48,100
2014-11-03 16:00:00,6622,48,100
2014-11-03 17:00:00,6249,48,100
2014-11-03 18:00:00,4535,48,100
2014-11-03 19:00:00,3101,48,100
2014-11-03 20:00:00,2459,48,100
2014-11-03 21:00:00,2060,48,100
2014-11-03 22:00:00,1501,48,100
2014-11-03 23:00:00,1000,48,100
2014-11-04 00:00:00,541,48,100
2014-11-04 01:00:00,325,48,100
2014-11-04 02:00:00,261,48,100
2014-11-04 03:00:00,371,48,100
2014-11-04 04:00:00,663,48,100
2014-11-04 05:00:00,1657,48,83
2014-11-04 06:00:00,3425,48,100
2014-11-04 07:00:00,4185,48,100
2014-11-04 08:00:00,4219,48,100
2014-11-04 09:00:00,3764,48,100
2014-11-04 10:00:00,3631,48,100
2014-11-04 11:00:00,3894,48,100
2014-11-04 12:00:00,4271,48,92
2014-11-04 13:00:00,4602,48,100
2014-11-04 14:00:00,5619,48,100
2014-11-04 15:00:00,6440,48,100
2014-11-04 16:00:00,6800,48,75
2014-11-04 17:00:00,6302,48,92
2014-11-04 18:00:00,4935,48,100
2014-11-04 19:00:00,3264,48,100
2014-11-04 20:00:00,2646,48,100
2014-11-04 21:00:00,2317,48,100
2014-11-04 22:00:00,1673,48,100
2014-11-04 23:00:00,1052,48,100
2014-11-05 00:00:00,625,48,67
2014-11-05 01:00:00,375,48,92
2014-11-05 02:00:00,294,48,100
2014-11-05 03:00:00,349,48,100
2014-11-05 04:00:00,646,48,100
2014-11-05 05:00:00,1640,48,100
2014-11-05 06:00:00,3299,48,100
2014-11-05 07:00:00,4389,48,100
2014-11-05 08:00:00,4191,48,100
2014-11-05 09:00:00,3747,48,92
2014-11-05 10:00:00,3742,48,100
2014-11-05 11:00:00,4157,48,92
2014-11-05 12:00:00,4302,48,100
2014-11-05 13:00:00,4760,48,83
2014-11-05 14:00:00,5501,48,92
2014-11-05 15:00:00,6641,48,100
2014-11-05 16:00:00,6497,48,100
2014-11-05 17:00:00,6201,48,92
2014-11-05 18:00:00,5151,48,100
2014-11-05 19:00:00,3552,48,100
2014-11-05 20:00:00,2967,48,100
2014-11-05 21:00:00,2339,48,100
2014-11-05 22:00:00,1663,48,100
2014-11-05 23:00:00,1101,48,100
2014-11-06 00:00:00,663,48,100
2014-11-06 01:00:00,399,48,100
2014-11-06 02:00:00,322,48,100
2014-11-06 03:00:00,399,48,100
2014-11-06 04:00:00,669,48,100
2014-11-06 05:00:00,1675,48,92
2014-11-06 06:00:00,3373,48,100
2014-11-06 07:00:00,4208,48,92
2014-11-06 08:00:00,4241,48,100
2014-11-06 09:00:00,3732,48,100
2014-11-06 10:00:00,3863,48,83
2014-11-06 11:00:00,4166,48,100
2014-11-06 12:00:00,4442,48,100
2014-11-06 13:00:00,4669,48,100
2014-11-06 14:00:00,5735,48,100
2014-11-06 15:00:00,6445,48,100
2014-11-06 16:00:00,6654,48,100
2014-11-06 17:00:00,6346,48,100
2014-11-06 18:00:00,5152,48,100
2014-11-06 19:00:00,3799,48,100
2014-11-06 20:00:00,3000,48,100
2014-11-06 21:00:00,2567,48,100
2014-11-06 22:00:00,1787,48,100
2014-11-06 23:00:00,1153,48,100
2014-11-07 00:00:00,684,48,100
2014-11-07 01:00:00,450,48,100
2014-11-07 02:00:00,354,48,92
2014-11-07 03:00:00,398,48,83
2014-11-07 04:00:00,679,48,100
2014-11-07 05:00:00,1778,48,100
2014-11-07 06:00:00,3339,48,100
2014-11-07 07:00:00,4367,48,92
2014-11-07 08:00:00,4249,48,92
2014-11-07 09:00:00,3999,48,100
2014-11-07 10:00:00,4082,48,100
2014-11-07 11:00:00,4539,48,100
2014-11-07 12:00:00,5034,48,100
2014-11-07 13:00:00,5312,48,100
2014-11-07 14:00:00,6194,48,100
2014-11-07 15:00:00,6954,48,83
2014-11-07 16:00:00,6682,48,100
2014-11-07 17:00:00,6194,48,100
2014-11-07 18:00:00,5470,48,100
2014-11-07 19:00:00,3887,48,100
2014-11-07 20:00:00,3153,48,100
2014-11-07 21:00:00,2943,48,100
2014-11-07 22:00:00,2317,48,100
2014-11-07 23:00:00,1516,48,100
2014-11-10 00:00:00,617,48,100
2014-11-10 01:00:00,387,48,100
